"957","P068064507","2","M-1222 (M= Nb and Ta)","∼28-30 K","",""
"960","P068064507","8","Mo-1222Eu","23 K","None","ac"
"960","P068064507","8","R=Sm","18","None","None"
"961","P068064507","11","Mo-1222 (Mo 5+ )","20 K","",""
"965","PHC1580178","7","Nd 1:85 Ce 0:15 CuO 4","24 K","0 H ¼ 0 T","resistivity"
"965","PHC1580178","7","Nd 2 CuO 4","25 K","0 H ¼ 0 T","resistivity"
"965","PHC1580178","7","Nd 2 CuO 4","27 K","",""
"965","PHC1580178","7","Nd 2 CuO 4","25 K","",""
"969","P068132507","1","Na0.35CoO2•1.3H2O","4.6 K","","magnetization"
"973","P072224509","1","ZrB12","6.0 K","0","Magnetization"
"974","P072224509","4","indium","3.4 K","None","None"
"975","P072224509","8","ZrB 12","6.09(2) K","",""
"977","P069174506","3","Oxygen-doped La 2 CuO 4+y","43 K","",""
"981","P069174506","9","stage-4 phase","43 K","",""
"981","P069174506","9","stage-4 phase","43 K","",""
"981","P069174506","9","stage-4 phase","43 K","",""
"981","P069174506","9","stage-6 phase","32 K","",""
"989","P072014504","9","Pb-free series with x = 0.33","18 K","",""
"989","P072014504","9","additional Pb doping with x = 0.36","34 K","",""
"989","P072014504","9","Samples without La","6 K","",""
"989","P072014504","9","Pb-free series","6 K","",""
"989","P072014504","9","Pb-doped series","12 K","",""
"991","P072014504","16","Pb-free","17 K","",""
"991","P072014504","16","Pb- doped","34 K","",""
"997","P070214505","4","x=0.22, TC: 27.4K","27.4K","",""
"997","P070214505","4","x=0.15, TC: 36.1K","36.1K","",""
"997","P070214505","4","x=0.063, TC: 12K","12K","",""
"997","P070214505","4","x=0.063, TC: 12K to 9K","12K to 9K","",""
"997","P070214505","4","x=0.063, TC: 9K","9K","",""
"998","P070214505","12","MgB2","27.4 K","None","None"
"999","P070214505","28","La 2−x Sr x CuO 4 (p = 0.069)","12 K to 9 K","",""
"1002","P068180505","2","Na 0.35 CoO 2 •1.35H 2 O","near 4 K","",""
"1002","P068180505","2","three-layer Na 0.30 CoO 2 ⋅1.3H 2 O","4.3 K","",""
"1003","P068180505","9","three-layer Na 0.30 CoO 2 •1.3H 2 O","range of 3K","None","magnetization measurements (Quantum Design Squid Magnetometer)"
"1005","PHC4030200","2","B 0.63 K 0.37 BiO 3","31 K","",""
"1010","PHC3200009","6","Tl-2201","91 K","",""
"1010","PHC3200009","6","Tl-2201","86 K","",""
"1011","PHC3200009","7","Tl-2201","91 K","",""
"1017","PHC3200009","19","Bi-2212","93-95 K","",""
"1017","PHC3200009","19","Tl-2201","86 K","",""
"1017","PHC3200009","19","Tl-2201","91 K","",""
"1017","PHC3200009","19","Bi-2212 is annealed in air","∼86 K","",""
"1017","PHC3200009","19","Air annealed Tl-2201","∼82 K","",""
"1019","PHC3200009","21","Tl-2201","86 K","",""
"1019","PHC3200009","21","Tl-2201","91 K","",""
"1021","PHC3411655","4","PCCO","19 K","",""
"1021","PHC3411655","4","NCCO","24 K","",""
"1026","PHC3830337","15","RuSr 2 GdCu 2 O 8","42 K","",""
"1030","PHC2640145","1","Hg0.45Pb0.30Ba1.63Sr0.50Ca1.94Cu3O8","128 K","",""
"1030","PHC2640145","1","Hg0.42Pb0.41Ba1.19Sr1.06Ca1.97Cu3O8","125 K","",""
"1030","PHC2640145","1","Hg0.50Pb0.50Ba0.59Sr1.24Ca1.83Cu3.34O8","116 K","",""
"1030","PHC2640145","1","Hg0.34Pb0.54Ba0.61Sr1.17Ca1.88Cu3O8","115 K","",""
"1036","PHC4210001","23","Sample B1","88 K","",""
"1038","PHC4210001","24","B2","93.5 K","",""
"1038","PHC4210001","24","B3","93.5 K","",""
"1042","PHC4200023","8","Sr 2 CuO 2+ Cl 2-y","30 K","",""
"1046","PHC4200023","14","y = 0.8","33K","",""
"1046","PHC4200023","14","1.0","20K","",""
"1046","PHC4200023","14","1.4","30K","",""
"1046","PHC4200023","14","y=1.4","36K","",""
"1047","PHC4200023","15","oxygen doped Cl-0201 phase Sr 2 CuO 2+ Cl 2-y","30 K","",""
"1052","PHC4020152","3","Hg-2212","40 K","",""
"1052","PHC4020152","3","Hg-2212","70 K","",""
"1052","PHC4020152","3","Hg-2212","82-84 K","",""
"1055","PHC4020152","28","Hg-2212","0 K","",""
"1055","PHC4020152","28","Hg-2212","42 K","",""
"1062","PHC4020152","32","Hg 2 (Ba 0.5 Sr 0.5 ) 2 YCu 2 O 8−δ","32 K","",""
"1062","PHC4020152","32","Hg 2 Sr 2 YCu 2 O 8−δ","42 K","",""
"1062","PHC4020152","32","Hg 2 Ba 2 (Y 0.80 Ca 0.20 )Cu 2 O 8−δ","21 K","",""
"1067","PHC4170033","1","x=0.60","20 K","",""
"1067","PHC4170033","1","x = 0.80","5","",""
"1067","PHC4170033","1","1.00","14 K","",""
"1067","PHC4170033","1","x = 0.8","11 K","",""
"1067","PHC4170033","1","1.00","16 K","",""
"1070","PHC4170033","10","x = 0.60","around 20 K","",""
"1070","PHC4170033","10","x = 0.80","5 K","",""
"1070","PHC4170033","10","1.0","14 K","",""
"1074","PHC4170033","11","x = 0.80","around 26 K","",""
"1074","PHC4170033","11","x = 0.80","5 K","",""
"1074","PHC4170033","11","x = 1.00","14 K","",""
"1074","PHC4170033","11","x = 1.00","32 K","",""
"1076","PHC4170033","12","x = 0.80","11 K","",""
"1076","PHC4170033","12","1.00","16 K","",""
"1078","PHC3660299","14","La-112","43 K","",""
"1080","PHC3660299","24","Sr0.9La0.1CuO2","42.6 K","None","None"
"1081","JPS0731297","3","layered cobalt oxide Na z CoO 2 ⋅yH 2 O ( z~0.3 and y~1.3)","~4.5 K","",""
"1082","JPS0731131","1","Na0.35CoO2•1.3H2O single crystal","4.5 K","","resistivity"
"1083","JPS0731131","3","Na 0.35 CoO 2 •1.3H 2 O","5 K","",""
"1089","JP01103169","8","Bi2Sr2Ca1−xErxCu2O8","∼87 K","",""
"1090","JPS0722453","1","Na x CoO 2 ⋅yH 2 O","4.5 K","",""
"1091","JPS0722453","6","Na x CoO 2 ⋅yH 2 O","~4.5 K","",""
"1092","JPS0722453","7","Na x CoO 2 ⋅yH 2 O","~4.5 K","None",""
"1093","JPS0710709","2","Cd 2 Re 2 O 7","1 ∼ 2 K","","specific heat"
"1096","JPS0731655","1","CsOs 2 O 6","3.3 K","",""
"1096","JPS0731655","1","KOs 2 O 6","9.6 K","",""
"1096","JPS0731655","1","RbOs 2 O 6","6.3 K","",""
"1099","JPS0731655","3","Cd 2 Re 2 O 7","1.0 K","",""
"1099","JPS0731655","3","RbOs 2 O 6","6.3 K","",""
"1099","JPS0731655","3","KOs 2 O 6","9.6 K","",""
"1101","JPS0731655","4","MgB2","29K","ambient pressure",""
"1106","JPS0731655","5","CsOs 2 O 6","3.3 K","","magnetic susceptibility"
"1106","JPS0731655","5","RbOs 2 O 6","3.2 K","","magnetic susceptibility"
"1106","JPS0731655","5","KOs 2 O 6","6.3 K","","magnetic susceptibility"
"1107","JPS0731655","9","CsOs 2 O 6","3.3 K","",""
"1110","JPS0730819","1","RbOs 2 O 6","6.3 K","","Resistivity"
"1110","JPS0730819","1","RbOs 2 O 6","6.3 K","","magnetic susceptibility"
"1110","JPS0730819","1","RbOs 2 O 6","6.3 K","","specific heat"
"1113","JPS0730819","3","Cd 2 Re 2 O 7 (Re 5+ : 5d 2 )","1 K","",""
"1113","JPS0730819","3","KOs 2 O 6","9.6 K","",""
"1113","JPS0730819","3","RbOs 2 O 6","6.3 K","",""
"1116","JPS0730819","8","RbOs 2 O 6","6.5 K","","resistivity"
"1116","JPS0730819","8","RbOs 2 O 6","6.3 K","","resistivity"
"1116","JPS0730819","8","RbOs 2 O 6","6.1 K","","resistivity"
"1117","JPS0730819","9","MgB2","29K","ambient pressure",""
"1120","JPS0730819","12","RbOs 2 O 6","6.3 K","",""
"1121","JPS0731123","5","La 1.64 Eu 0.2 Sr 0.16 CuO 4 single crystals","10 K","ambient pressure",""
"1124","EPL0490086","6","Bi 2 Sr 1.9 CaCu 1.8 O 8+x","87 -90 K","","magnetization"
"1126","EPL0490086","7","overdoped Bi2212 single crystal","88.5 K","",""
"1126","EPL0490086","7","overdoped Bi2212 single crystal","88 K","",""
"1135","JPS0732912","2","Cd 2 Re 2 O 7","1.0 K","",""
"1135","JPS0732912","2","AOs 2 O 6 (A = K, Rb, Cs)","9.6 K","",""
"1135","JPS0732912","2","AOs 2 O 6 (A = K, Rb, Cs)","6.3 K","",""
"1135","JPS0732912","2","AOs 2 O 6 (A = K, Rb, Cs)","3.3 K","",""
"1135","JPS0732912","2","Cd 2 Re 2 O 7","1.0 K","",""
"1135","JPS0732912","2","Cd 2 Re 2 O 7","3.0 K","",""
"1139","JPS0723041","1","NaxCoO2","4.7 K","None","None"
"1139","JPS0723041","1","bilayer-hydrate","4.7 K","None","None"
"1141","JPS0723041","6","bilayer-hydrate Na x CoO 2 ·yH 2 O","4.7 K","",""
"1142","JPS0723041","12","Sr 2 RuO 4","5.5 K","",""
