id,filename,pid,quantity
1156,1404.7168.training.tei.xml,11,90 and 100 minutes
1157,1404.7168.training.tei.xml,11,one hour
1158,1404.7168.training.tei.xml,12,few-percent
1159,1404.7168.training.tei.xml,12,several
1160,1404.7168.training.tei.xml,12,10 −7 grains/m 2
1161,1404.7168.training.tei.xml,12,1.5 m/s
1162,1404.7168.training.tei.xml,12,two
1163,1404.7168.training.tei.xml,13,41.1 °
1164,1404.7168.training.tei.xml,13,one
1165,1404.7168.training.tei.xml,13,−15.5 °
1166,1404.7168.training.tei.xml,14,0.1 g/cm 3
1167,1404.7168.training.tei.xml,14,0.15 m −2
1168,1404.7168.training.tei.xml,15,few weeks
1169,1404.7168.training.tei.xml,15,3.5 m −2
1170,1404.7168.training.tei.xml,15,90 and 100 minutes
1171,1404.7168.training.tei.xml,15,2014-10-19T20:00Z UT
1172,1404.7168.training.tei.xml,15,five hours
1173,1404.7168.training.tei.xml,15,1.5 m/s
1174,1404.7168.training.tei.xml,15,two
1175,1404.7168.training.tei.xml,17,few-percent
1176,1404.7168.training.tei.xml,17,sub-millimeter to several millimeter
1177,1404.7168.training.tei.xml,17,9 AU
1178,1404.7168.training.tei.xml,17,90–100 minutes
1179,1404.7168.training.tei.xml,17,"19:59 and 20:09 UT of October 19, 2014"
1180,1404.7168.training.tei.xml,17,10 −7 grains/m 2
1181,hal-01321536.training.tei.xml,2,three
1182,hal-01321536.training.tei.xml,3,two
1183,hal-01321536.training.tei.xml,5,two
1184,hal-01321536.training.tei.xml,6,two
1185,hal-01321536.training.tei.xml,7,0 and 1
1186,hal-01321536.training.tei.xml,7,0
1187,hal-01321536.training.tei.xml,8,12 years
1188,hal-01321536.training.tei.xml,8,two
1189,hal-01321536.training.tei.xml,10,0
1190,hal-01321536.training.tei.xml,11,10 days
1191,hal-01321536.training.tei.xml,11,4 consecutive days
1192,hal-01321536.training.tei.xml,13,0
1193,hal-01321536.training.tei.xml,13,8 h
1194,hal-01321536.training.tei.xml,15,80%
1195,hal-01321536.training.tei.xml,16,0
1196,hal-01321536.training.tei.xml,16,80%
1197,hal-01321536.training.tei.xml,17,0
1198,hal-01321536.training.tei.xml,17,10 days
1199,hal-01321536.training.tei.xml,17,4 consecutive days
1200,hal-01321536.training.tei.xml,20,two
1201,hal-01321536.training.tei.xml,30,0
1202,hal-01321536.training.tei.xml,32,half
1203,hal-01321536.training.tei.xml,32,"1, 2"
1204,hal-01321536.training.tei.xml,32,one
1205,hal-01321536.training.tei.xml,32,12 hours
1206,hal-01321536.training.tei.xml,32,24-hour
1207,hal-01321536.training.tei.xml,37,"1, 2"
1208,hal-01321536.training.tei.xml,37,2
1209,hal-01321536.training.tei.xml,37,1 hour
1210,hal-01321536.training.tei.xml,37,"1, 2, 3"
1211,hal-01321536.training.tei.xml,37,5
1212,hal-01321536.training.tei.xml,38,2
1213,hal-01321536.training.tei.xml,38,0
1214,hal-01321536.training.tei.xml,38,1
1215,hal-01321536.training.tei.xml,38,two
1216,hal-01321536.training.tei.xml,39,two
1217,hal-01321536.training.tei.xml,39,3
1218,hal-01321536.training.tei.xml,39,1
1219,hal-01321536.training.tei.xml,39,2
1220,hal-01321536.training.tei.xml,42,0
1221,hal-01321536.training.tei.xml,43,one hour
1222,hal-01321536.training.tei.xml,45,0
1223,hal-01321536.training.tei.xml,46,0.021
1224,hal-01321536.training.tei.xml,47,two
1225,hal-01321536.training.tei.xml,49,10 −10
1226,hal-01321536.training.tei.xml,49,0
1227,hal-01321536.training.tei.xml,55,one day
1228,hal-01321536.training.tei.xml,55,2 days
1229,hal-01321536.training.tei.xml,55,4 days of treatment every other week or even 5 days
1230,hal-01321536.training.tei.xml,55,24h
1231,hal-01321536.training.tei.xml,55,several days
1232,hal-01321536.training.tei.xml,56,1
1233,hal-01321536.training.tei.xml,57,1
1234,hal-01321536.training.tei.xml,59,one day
1235,hal-01321536.training.tei.xml,59,3
1236,hal-01321536.training.tei.xml,59,one
1237,hal-01321536.training.tei.xml,59,24h
1238,hal-01321536.training.tei.xml,60,500 g/m 2 /h mg/m 2 /h
1239,hal-01321536.training.tei.xml,60,50 mg/m 2 /h
1240,hal-01321536.training.tei.xml,64,half
1241,hal-01321536.training.tei.xml,64,10 minutes
1242,hal-01321536.training.tei.xml,64,2h
1243,hal-01321536.training.tei.xml,64,10 days
1244,hal-01321536.training.tei.xml,65,0
1245,hal-01321536.training.tei.xml,66,two
1246,hal-01321536.training.tei.xml,74,3.42
1247,hal-01321536.training.tei.xml,74,2
1248,hal-01321536.training.tei.xml,74,1 hour
1249,hal-01321536.training.tei.xml,74,0h
1250,hal-01321536.training.tei.xml,74,1.47h −1
1251,hal-01321536.training.tei.xml,74,8.28
1252,hal-01321536.training.tei.xml,74,1.052h −1
1253,hal-01321536.training.tei.xml,74,6.75h
1254,hal-01321536.training.tei.xml,75,20 and 22 h
1255,hal-01321536.training.tei.xml,75,10 h 30 and 21 h 20
1256,hal-01321536.training.tei.xml,75,three
1257,hal-01321536.training.tei.xml,75,19 h
1258,hal-01321536.training.tei.xml,75,19 and 20 h
1259,hal-01321536.training.tei.xml,76,0.0265h −1
1260,hal-01321536.training.tei.xml,76,13.3 %
1261,hal-01321536.training.tei.xml,76,10.0 %
1262,hal-01321536.training.tei.xml,76,0.0229h −1
1263,hal-01321536.training.tei.xml,76,0.0234h −1
1264,hal-01321536.training.tei.xml,78,22 and 24 h
1265,hal-01321536.training.tei.xml,78,13 hours
1266,hal-01321536.training.tei.xml,79,10-day
1267,hal-01321536.training.tei.xml,79,0
1268,hal-01321536.training.tei.xml,79,two
1269,hal-01321536.training.tei.xml,80,0.021
1270,hal-01321536.training.tei.xml,80,13.3 %
1271,hal-01321536.training.tei.xml,80,0.0229 and λ healthy = 0.021
1272,hal-01321536.training.tei.xml,80,10 days
1273,hal-01321536.training.tei.xml,80,10.0 %
1274,hal-01321536.training.tei.xml,81,three
1275,hal-01321536.training.tei.xml,81,one
1276,hal-01321536.training.tei.xml,82,one day
1277,hal-01321536.training.tei.xml,82,13 hours
1278,hal-01321536.training.tei.xml,82,11 hours
1279,hal-01321536.training.tei.xml,84,two
1280,hal-01321536.training.tei.xml,87,two
1281,hal-01321536.training.tei.xml,87,50%
1282,hal-01321536.training.tei.xml,90,two
1283,1001.4731.training.tei.xml,0,seven-year
1284,1001.4731.training.tei.xml,0,30 GHz
1285,1001.4731.training.tei.xml,0,1 % to 3%
1286,1001.4731.training.tei.xml,0,2%
1287,1001.4731.training.tei.xml,0,0.22%
1288,1001.4731.training.tei.xml,0,8%
1289,1001.4731.training.tei.xml,0,0.2%
1290,1001.4731.training.tei.xml,0,3%-4%
1291,1001.4731.training.tei.xml,0,0.2% ± 0.4%
1292,1001.4731.training.tei.xml,0,five
1293,1001.4731.training.tei.xml,0,Ten
1294,1001.4731.training.tei.xml,0,23-94GHz
1295,1001.4731.training.tei.xml,0,0.53%
1296,1001.4731.training.tei.xml,0,five-year
1297,1001.4731.training.tei.xml,0,94 GHz
1298,1001.4731.training.tei.xml,0,"41, 61 and 94 GHz"
1299,1001.4731.training.tei.xml,0,3%
1300,1001.4731.training.tei.xml,0,Seven-year
1301,1001.4731.training.tei.xml,0,350µm
1302,1001.4731.training.tei.xml,1,seven-year
1303,1001.4731.training.tei.xml,1,2001 - 2008
1304,1001.4731.training.tei.xml,1,six
1305,1001.4731.training.tei.xml,1,four
1306,1001.4731.training.tei.xml,1,five
1307,1001.4731.training.tei.xml,1,23 to 94 GHz
1308,1001.4731.training.tei.xml,1,threeyear
1309,1001.4731.training.tei.xml,2,five
1310,1001.4731.training.tei.xml,2,two
1311,1001.4731.training.tei.xml,3,"23, 33, 41, 61 and 94 GHz"
1312,1001.4731.training.tei.xml,3,140 °
1313,1001.4731.training.tei.xml,3,10
1314,1001.4731.training.tei.xml,3,20%
1315,1001.4731.training.tei.xml,3,four
1316,1001.4731.training.tei.xml,3,five
1317,1001.4731.training.tei.xml,3,one
1318,1001.4731.training.tei.xml,3,0.2 ° FWHM in W band to ∼ 0.9 °
1319,1001.4731.training.tei.xml,3,2001 August
1320,1001.4731.training.tei.xml,3,two
1321,1001.4731.training.tei.xml,4,1 °
1322,1001.4731.training.tei.xml,4,0.2%
1323,1001.4731.training.tei.xml,4,45 °
1324,1001.4731.training.tei.xml,5,six months
1325,1001.4731.training.tei.xml,5,∼ 45-day
1326,1001.4731.training.tei.xml,5,two
1327,1001.4731.training.tei.xml,6,five
1328,1001.4731.training.tei.xml,7,seven-year
1329,1001.4731.training.tei.xml,7,five
1330,1001.4731.training.tei.xml,7,7 °
1331,1001.4731.training.tei.xml,7,6 ′
1332,1001.4731.training.tei.xml,7,several degrees
1333,1001.4731.training.tei.xml,12,0.25 arcmin
1334,1001.4731.training.tei.xml,12,seven-year
1335,1001.4731.training.tei.xml,12,"2.2, 2.0, 1.9, 1.5 and 1.1 K"
1336,1001.4731.training.tei.xml,12,0 °
1337,1001.4731.training.tei.xml,12,0
1338,1001.4731.training.tei.xml,12,"24.6, 14.4, 8.98, 4.20 and 2.10×10 −5 sr"
1339,1001.4731.training.tei.xml,12,sevenyears
1340,1001.4731.training.tei.xml,14,five-year
1341,1001.4731.training.tei.xml,14,0.2%
1342,1001.4731.training.tei.xml,14,seven-year
1343,1001.4731.training.tei.xml,14,Seven-year
1344,1001.4731.training.tei.xml,15,five-year
1345,1001.4731.training.tei.xml,15,two
1346,1001.4731.training.tei.xml,15,seven-year
1347,1001.4731.training.tei.xml,15,23 GHz
1348,1001.4731.training.tei.xml,15,15 GHz
1349,1001.4731.training.tei.xml,15,10
1350,1001.4731.training.tei.xml,15,0.5%
1351,1001.4731.training.tei.xml,15,15 and 22 GHz
1352,1001.4731.training.tei.xml,15,20%
1353,1001.4731.training.tei.xml,15,seven year
1354,1001.4731.training.tei.xml,15,0.2% ± 0.4%
1355,1001.4731.training.tei.xml,15,22 GHz
1356,1001.4731.training.tei.xml,15,40 GHz
1357,1001.4731.training.tei.xml,15,1%
1358,1001.4731.training.tei.xml,15,three
1359,1001.4731.training.tei.xml,15,0.2%
1360,1001.4731.training.tei.xml,15,3 GHz
1361,1001.4731.training.tei.xml,15,0.3% ± 0.5%
1362,1001.4731.training.tei.xml,16,7.5%
1363,1001.4731.training.tei.xml,16,3.2mm
1364,1001.4731.training.tei.xml,16,seven-year
1365,1001.4731.training.tei.xml,16,four
1366,1001.4731.training.tei.xml,16,10-350 µm
1367,1001.4731.training.tei.xml,16,±5%
1368,1001.4731.training.tei.xml,16,0.5 K
1369,1001.4731.training.tei.xml,16,seven
1370,1001.4731.training.tei.xml,16,three
1371,1001.4731.training.tei.xml,16,350 µm
1372,1001.4731.training.tei.xml,16,two
1373,1001.4731.training.tei.xml,16,10%
1374,1001.4731.training.tei.xml,16,0.953
1375,1001.4731.training.tei.xml,16,5
1376,1001.4731.training.tei.xml,16,few Kelvins
1377,1001.4731.training.tei.xml,16,±10K
1378,1001.4731.training.tei.xml,16,10µm
1379,1001.4731.training.tei.xml,16,several weeks
1380,1001.4731.training.tei.xml,16,five
1381,1001.4731.training.tei.xml,16,2001 July-October
1382,1001.4731.training.tei.xml,16,seven years
1383,1001.4731.training.tei.xml,16,0.6 K
1384,1001.4731.training.tei.xml,16,0.941
1385,1001.4731.training.tei.xml,16,94 GHz
1386,1001.4731.training.tei.xml,16,3mm
1387,1001.4731.training.tei.xml,16,5%-10%
1388,1001.4731.training.tei.xml,16,2 and 6cm
1389,1001.4731.training.tei.xml,16,five years
1390,1001.4731.training.tei.xml,16,350µm
1391,1001.4731.training.tei.xml,16,40 K
1392,1001.4731.training.tei.xml,16,6%
1393,1001.4731.training.tei.xml,17,5% ± 3%
1394,1001.4731.training.tei.xml,17,0.03
1395,1001.4731.training.tei.xml,17,50 to 180 µm
1396,1001.4731.training.tei.xml,17,seven
1397,1001.4731.training.tei.xml,17,5% ± 2%
1398,1001.4731.training.tei.xml,18,1990 April 28 -September 20
1399,1001.4731.training.tei.xml,18,146day
1400,1001.4731.training.tei.xml,18,140 and 240 µm
1401,1001.4731.training.tei.xml,18,six
1402,1001.4731.training.tei.xml,18,12µm
1403,1001.4731.training.tei.xml,18,25µm
1404,1001.4731.training.tei.xml,18,"12, 25, 140 and 240µm"
1405,1001.4731.training.tei.xml,18,"12, 25, , 60100, 140 and 240 µm"
1406,1001.4731.training.tei.xml,18,15µm
1407,1001.4731.training.tei.xml,18,60 and 100µm
1408,1001.4731.training.tei.xml,18,25 µm
1409,1001.4731.training.tei.xml,19,146day
1410,1001.4731.training.tei.xml,19,1.5 AU
1411,1001.4731.training.tei.xml,19,10years
1412,1001.4731.training.tei.xml,20,140 and 240 µm
1413,1001.4731.training.tei.xml,20,12 µm
1414,1001.4731.training.tei.xml,20,10%
1415,1001.4731.training.tei.xml,20,±5%
1416,1001.4731.training.tei.xml,20,60 and 100µm
1417,1001.4731.training.tei.xml,20,two
1418,1001.4731.training.tei.xml,21,3.2mm
1419,1001.4731.training.tei.xml,21,0.941
1420,1001.4731.training.tei.xml,21,four
1421,1001.4731.training.tei.xml,21,2%
1422,1001.4731.training.tei.xml,21,∼ 0.5%
1423,1001.4731.training.tei.xml,21,0.953
1424,1001.4731.training.tei.xml,21,350µm
1425,1001.4731.training.tei.xml,22,10 to 40
1426,1001.4731.training.tei.xml,22,several centimeters
1427,1001.4731.training.tei.xml,22,few percent
1428,1001.4731.training.tei.xml,22,3%
1429,1001.4731.training.tei.xml,22,"7.3, 9.1 and 13.1mm"
1430,1001.4731.training.tei.xml,22,1%
1431,1001.4731.training.tei.xml,22,3.2 and 4.9mm
1432,1001.4731.training.tei.xml,22,20 year
1433,1001.4731.training.tei.xml,24,5m
1434,1001.4731.training.tei.xml,25,five-year
1435,1001.4731.training.tei.xml,25,seven-year
1436,1001.4731.training.tei.xml,25,3.6 and 13cm
1437,1001.4731.training.tei.xml,25,−17 °
1438,1001.4731.training.tei.xml,25,0 °
1439,1001.4731.training.tei.xml,25,seven
1440,1001.4731.training.tei.xml,25,−28° and  −6 °
1441,1001.4731.training.tei.xml,25,1cm
1442,1001.4731.training.tei.xml,25,1 ≤ i ≤ 7
1443,1001.4731.training.tei.xml,25,30years
1444,1001.4731.training.tei.xml,25,two
1445,1001.4731.training.tei.xml,28,ten
1446,1001.4731.training.tei.xml,28,10
1447,1001.4731.training.tei.xml,28,1.2
1448,1001.4731.training.tei.xml,28,Two
1449,1001.4731.training.tei.xml,28,100
1450,1001.4731.training.tei.xml,29,2.5K
1451,1001.4731.training.tei.xml,29,0 °
1452,1001.4731.training.tei.xml,29,3%
1453,1001.4731.training.tei.xml,29,1  K
1454,1001.4731.training.tei.xml,29,two
1455,1001.4731.training.tei.xml,30,seven-year
1456,1001.4731.training.tei.xml,30,4months
1457,1001.4731.training.tei.xml,30,300 µK
1458,1001.4731.training.tei.xml,30,years
1459,1001.4731.training.tei.xml,30,0 °
1460,1001.4731.training.tei.xml,30,half
1461,1001.4731.training.tei.xml,30,24 and 70µm
1462,1001.4731.training.tei.xml,30,1%
1463,1001.4731.training.tei.xml,30,seven years
1464,1001.4731.training.tei.xml,30,1 µK
1465,1001.4731.training.tei.xml,30,5%
1466,1001.4731.training.tei.xml,30,94 GHz
1467,1001.4731.training.tei.xml,30,1 K
1468,1001.4731.training.tei.xml,30,3mm
1469,1001.4731.training.tei.xml,30,one
1470,1001.4731.training.tei.xml,30,2cm
1471,1001.4731.training.tei.xml,30,1.3mm
1472,1001.4731.training.tei.xml,30,128 and 207
1473,1001.4731.training.tei.xml,30,1 °
1474,1001.4731.training.tei.xml,31,seven-year
1475,1001.4731.training.tei.xml,31,84year
1476,1001.4731.training.tei.xml,31,twentyyear
1477,1001.4731.training.tei.xml,31,2008
1478,1001.4731.training.tei.xml,31,centimeter
1479,1001.4731.training.tei.xml,31,−30 ° and 4 °
1480,1001.4731.training.tei.xml,31,8%
1481,1001.4731.training.tei.xml,31,two
1482,1001.4731.training.tei.xml,31,98 °
1483,1001.4731.training.tei.xml,31,10%
1484,1001.4731.training.tei.xml,31,"0.3 at W band, ∼0.14 at K band"
1485,1001.4731.training.tei.xml,31,1 mK at W band to ∼0.2mK
1486,1001.4731.training.tei.xml,31,sub-millimeter
1487,1001.4731.training.tei.xml,31,24 GHz
1488,1001.4731.training.tei.xml,31,20years
1489,1001.4731.training.tei.xml,31,1985
1490,1001.4731.training.tei.xml,31,several  years
1491,1001.4731.training.tei.xml,31,decades
1492,1001.4731.training.tei.xml,31,2007
1493,1001.4731.training.tei.xml,31,millimeter
1494,1001.4731.training.tei.xml,31,1985-2005
1495,1001.4731.training.tei.xml,31,6cm
1496,1001.4731.training.tei.xml,31,90 GHz
1497,1001.4731.training.tei.xml,32,Five
1498,1001.4731.training.tei.xml,32,five
1499,1001.4731.training.tei.xml,32,seven-year
1500,1001.4731.training.tei.xml,32,millimeter
1501,1001.4731.training.tei.xml,33,a year
1502,1001.4731.training.tei.xml,33,3.5
1503,1001.4731.training.tei.xml,33,seven-year
1504,1001.4731.training.tei.xml,33,years 1-7
1505,1001.4731.training.tei.xml,33,1.5
1506,1001.4731.training.tei.xml,33,0.1%
1507,1001.4731.training.tei.xml,33,1%
1508,1001.4731.training.tei.xml,33,3
1509,1001.4731.training.tei.xml,33,0.2%
1510,1001.4731.training.tei.xml,33,0.5% to 0.7%
1511,1001.4731.training.tei.xml,34,seven-year
1512,1001.4731.training.tei.xml,34,1.4GHz
1513,1001.4731.training.tei.xml,34,−0.53%
1514,1001.4731.training.tei.xml,34,2%
1515,1001.4731.training.tei.xml,34,0.22%
1516,1001.4731.training.tei.xml,34,three
1517,1001.4731.training.tei.xml,34,1.8 to 2.6
1518,1001.4731.training.tei.xml,34,12.2 ′
1519,1001.4731.training.tei.xml,34,two
1520,1001.4731.training.tei.xml,34,1.5% in V band and 3.7%
1521,1001.4731.training.tei.xml,34,10%
1522,1001.4731.training.tei.xml,34,−0.167%
1523,1001.4731.training.tei.xml,34,19.6 ′
1524,1001.4731.training.tei.xml,34,0.27%
1525,1001.4731.training.tei.xml,34,−0.22%
1526,1001.4731.training.tei.xml,34,9
1527,1001.4731.training.tei.xml,34,45 ′′
1528,1001.4731.training.tei.xml,34,"5, 15, and 90 GHz"
1529,1001.4731.training.tei.xml,34,0.6%
1530,1001.4731.training.tei.xml,34,1.4 GHz
1531,1001.4731.training.tei.xml,34,1%
1532,1001.4731.training.tei.xml,34,0.33%
1533,1001.4731.training.tei.xml,34,0.53%
1534,1001.4731.training.tei.xml,34,512
1535,1001.4731.training.tei.xml,34,4%
1536,1001.4731.training.tei.xml,34,90 GHz
1537,1001.4731.training.tei.xml,34,10months to 15years
1538,1001.4731.training.tei.xml,34,1 to 3%
1539,1001.4731.training.tei.xml,34,epoch  2000
1540,1001.4731.training.tei.xml,35,1.20
1541,1001.4731.training.tei.xml,35,-0.73
1542,1001.4731.training.tei.xml,35,26
1543,1001.4731.training.tei.xml,35,epoch 2000
1544,1001.4731.training.tei.xml,35,300 GHz
1545,1001.4731.training.tei.xml,35,32 GHz
1546,1001.4731.training.tei.xml,35,1.4 to 93 GHz
1547,1001.4731.training.tei.xml,35,2.13
1548,1001.4731.training.tei.xml,35,22.29 GHz
1549,1001.4731.training.tei.xml,35,7 ′′
1550,1001.4731.training.tei.xml,35,600 GHz
1551,1001.4731.training.tei.xml,35,20 ′′
1552,1001.4731.training.tei.xml,35,-0.75 to -0.95
1553,1001.4731.training.tei.xml,35,12 ′
1554,1001.4731.training.tei.xml,35,five-year
1555,1001.4731.training.tei.xml,35,23 GHz
1556,1001.4731.training.tei.xml,35,"1.5, 5, 28, and 83 GHz"
1557,1001.4731.training.tei.xml,35,353 and 545 GHz
1558,1001.4731.training.tei.xml,35,353 and 666 GHz
1559,1001.4731.training.tei.xml,35,33 GHz
1560,1001.4731.training.tei.xml,35,86 GHz
1561,1001.4731.training.tei.xml,36,0.15mK
1562,1001.4731.training.tei.xml,36,seven-year
1563,1001.4731.training.tei.xml,36,5 ′
1564,1001.4731.training.tei.xml,36,30%-40%
1565,1001.4731.training.tei.xml,36,few percent
1566,1001.4731.training.tei.xml,36,five
1567,1001.4731.training.tei.xml,36,3%
1568,1001.4731.training.tei.xml,36,50 ′
1569,1001.4731.training.tei.xml,36,4.15 °
1570,1001.4731.training.tei.xml,36,40 ′ − 50 ′
1571,1001.4731.training.tei.xml,36,two
1572,1001.4731.training.tei.xml,37,100 GHz
1573,1001.4731.training.tei.xml,37,94 GHz
1574,1001.4731.training.tei.xml,37,10%
1575,1001.4731.training.tei.xml,37,0.79
1576,1001.4731.training.tei.xml,37,89 GHz
1577,1001.4731.training.tei.xml,37,33 GHz
1578,1001.4731.training.tei.xml,37,2.89
1579,1001.4731.training.tei.xml,37,230 GHz
1580,1001.4731.training.tei.xml,37,22.29 GHz
1581,1001.4731.training.tei.xml,37,two
1582,1001.4731.training.tei.xml,38,"9%, 15%, 28%, and 67%"
1583,1001.4731.training.tei.xml,38,three-year
1584,1001.4731.training.tei.xml,38,few hundred rad m −2
1585,1001.4731.training.tei.xml,38,−21 rad m −2
1586,1001.4731.training.tei.xml,38,33 GHz
1587,1001.4731.training.tei.xml,38,1.8 ′′
1588,1001.4731.training.tei.xml,38,"23, 33, 41, and 61 GHz"
1589,1001.4731.training.tei.xml,38,22.29 GHz
1590,1001.4731.training.tei.xml,38,5-year
1591,1001.4731.training.tei.xml,39,100 GHz
1592,1001.4731.training.tei.xml,39,10 GHz
1593,1001.4731.training.tei.xml,39,84 GHz
1594,1001.4731.training.tei.xml,39,1.4-10.6GHz
1595,1001.4731.training.tei.xml,39,2.54
1596,1001.4731.training.tei.xml,39,0.9
1597,1001.4731.training.tei.xml,39,0.99
1598,1001.4731.training.tei.xml,39,1%
1599,1001.4731.training.tei.xml,39,5-10%
1600,1001.4731.training.tei.xml,39,4% and 17%
1601,1001.4731.training.tei.xml,39,43 GHz and 90 GHz
1602,1001.4731.training.tei.xml,39,22.29 GHz
1603,1001.4731.training.tei.xml,40,five-year
1604,1001.4731.training.tei.xml,40,ten
1605,1001.4731.training.tei.xml,40,seven-year
1606,1001.4731.training.tei.xml,40,0.2% ± 0.4%
1607,1001.4731.training.tei.xml,40,1%
1608,1001.4731.training.tei.xml,41,0.02
1609,1001.4731.training.tei.xml,41,seven-year
1610,1001.4731.training.tei.xml,41,3% at W band to about 7%
1611,1001.4731.training.tei.xml,41,30 GHz
1612,1001.4731.training.tei.xml,41,two decades
1613,1001.4731.training.tei.xml,41,1%-3%
1614,1001.4731.training.tei.xml,41,four
1615,1001.4731.training.tei.xml,41,five
1616,1001.4731.training.tei.xml,41,3%
1617,1001.4731.training.tei.xml,41,1%
1618,1001.4731.training.tei.xml,41,Seven-year
1619,1001.4731.training.tei.xml,41,5%
1620,1001.4731.training.tei.xml,41,2009 and 2010
1621,halshs-01279855.training.tei.xml,0,three-week
1622,halshs-01279855.training.tei.xml,0,10 to 15 million
1623,halshs-01279855.training.tei.xml,0,15 to 20 million
1624,halshs-01279855.training.tei.xml,0,two decades
1625,halshs-01279855.training.tei.xml,1,three
1626,halshs-01279855.training.tei.xml,2,twenty years
1627,halshs-01279855.training.tei.xml,2,1967
1628,halshs-01279855.training.tei.xml,2,many decades
1629,halshs-01279855.training.tei.xml,2,1998 up to Lance Armstrong being stripped from all his Tour de France wins in 2012
1630,halshs-01279855.training.tei.xml,5,25
1631,halshs-01279855.training.tei.xml,5,some years
1632,halshs-01279855.training.tei.xml,5,1919 with introducing the yellow jersey and lasted until 1989
1633,halshs-01279855.training.tei.xml,5,70%
1634,halshs-01279855.training.tei.xml,6,"2,428 kilometers"
1635,halshs-01279855.training.tei.xml,6,one day
1636,halshs-01279855.training.tei.xml,6,1920s
1637,halshs-01279855.training.tei.xml,6,days stabilising up to about 20
1638,halshs-01279855.training.tei.xml,6,Two
1639,halshs-01279855.training.tei.xml,6,1903
1640,halshs-01279855.training.tei.xml,6,handful of years
1641,halshs-01279855.training.tei.xml,6,15
1642,halshs-01279855.training.tei.xml,6,1910
1643,halshs-01279855.training.tei.xml,6,1926
1644,halshs-01279855.training.tei.xml,6,"1,000 meters"
1645,halshs-01279855.training.tei.xml,6,1911
1646,halshs-01279855.training.tei.xml,6,"5,745 kilometers"
1647,halshs-01279855.training.tei.xml,6,"3,500 kilometers"
1648,halshs-01279855.training.tei.xml,6,1905
1649,halshs-01279855.training.tei.xml,7,13.3%
1650,halshs-01279855.training.tei.xml,7,62%
1651,halshs-01279855.training.tei.xml,7,2009
1652,halshs-01279855.training.tei.xml,7,1920s
1653,halshs-01279855.training.tei.xml,7,156 out of 180
1654,halshs-01279855.training.tei.xml,7,70%
1655,halshs-01279855.training.tei.xml,7,25.7 km/h in 1903 to 41.7 km/h
1656,halshs-01279855.training.tei.xml,7,25 and 30 kilometers per hour (km/h)
1657,halshs-01279855.training.tei.xml,7,24
1658,halshs-01279855.training.tei.xml,7,2005
1659,halshs-01279855.training.tei.xml,7,1926
1660,halshs-01279855.training.tei.xml,8,three weeks
1661,halshs-01279855.training.tei.xml,8,21 days
1662,halshs-01279855.training.tei.xml,8,10 to 15 million
1663,halshs-01279855.training.tei.xml,8,millions
1664,halshs-01279855.training.tei.xml,9,Six
1665,halshs-01279855.training.tei.xml,9,30%
1666,halshs-01279855.training.tei.xml,9,one hour
1667,halshs-01279855.training.tei.xml,9,1948
1668,halshs-01279855.training.tei.xml,9,77 hours
1669,halshs-01279855.training.tei.xml,9,24 million
1670,halshs-01279855.training.tei.xml,9,2013
1671,halshs-01279855.training.tei.xml,9,1958
1672,halshs-01279855.training.tei.xml,9,80 hours
1673,halshs-01279855.training.tei.xml,10,1930
1674,halshs-01279855.training.tei.xml,10,1925-1929
1675,halshs-01279855.training.tei.xml,10,€ 50 million
1676,halshs-01279855.training.tei.xml,10,dozens
1677,halshs-01279855.training.tei.xml,10,three
1678,halshs-01279855.training.tei.xml,10,two
1679,halshs-01279855.training.tei.xml,10,two decades
1680,halshs-01279855.training.tei.xml,10,few minutes
1681,halshs-01279855.training.tei.xml,10,190
1682,halshs-01279855.training.tei.xml,10,65
1683,halshs-01279855.training.tei.xml,10,1952
1684,halshs-01279855.training.tei.xml,10,40%
1685,halshs-01279855.training.tei.xml,10,60
1686,halshs-01279855.training.tei.xml,10,44%
1687,halshs-01279855.training.tei.xml,10,200
1688,halshs-01279855.training.tei.xml,10,"€ 250,000"
1689,halshs-01279855.training.tei.xml,10,€ 130 million
1690,halshs-01279855.training.tei.xml,10,51%
1691,halshs-01279855.training.tei.xml,10,100
1692,halshs-01279855.training.tei.xml,10,2010
1693,halshs-01279855.training.tei.xml,10,5%
1694,halshs-01279855.training.tei.xml,10,€ 5 million
1695,halshs-01279855.training.tei.xml,10,1960
1696,halshs-01279855.training.tei.xml,10,€ 77 million
1697,halshs-01279855.training.tei.xml,10,one
1698,halshs-01279855.training.tei.xml,10,€ 668 million
1699,halshs-01279855.training.tei.xml,10,€ 16 million
1700,halshs-01279855.training.tei.xml,10,2013
1701,halshs-01279855.training.tei.xml,10,2003
1702,halshs-01279855.training.tei.xml,11,5%
1703,halshs-01279855.training.tei.xml,11,51%
1704,halshs-01279855.training.tei.xml,11,a quarter
1705,halshs-01279855.training.tei.xml,15,one
1706,halshs-01279855.training.tei.xml,18,one
1707,halshs-01279855.training.tei.xml,25,€ 2 million
1708,halshs-01279855.training.tei.xml,25,five
1709,halshs-01279855.training.tei.xml,25,seven
1710,halshs-01279855.training.tei.xml,26,1952
1711,halshs-01279855.training.tei.xml,26,28 minutes
1712,halshs-01279855.training.tei.xml,27,"€ 450,000 for the winner over € 200,000 for the runner-up to € 100,000 for the third ranked rider, and so on to € 11,500"
1713,halshs-01279855.training.tei.xml,27,four
1714,halshs-01279855.training.tei.xml,27,one
